text,label
apakah teman-teman bisa bantu apa saja aksioma-aksioma tersebut ??,C1
"mungkin saya bisa bantu menjelaskan aksioma yang berhubungan dengan penjumlahan mengingat sebelumnya saya sudah menuliskannya di forum umum. misalkan v adalah himpunan sembarang objek yang tidak kosong di mana dua operasi didefinisikan salah satunya penjumlahan, dan perkalian dengan angka yang disebut skalar (bilangan nyata atau riil) . operasi penjumlahan yang dimaksud adalah aturan untuk mengasosiasikan dengan setiap pasangan objek   dan   di v sebuah objek  , yang disebut jumlah dari   dan  .
 
1. jika   dan   adalah objek di v, maka   ada di dalam v.
aksioma ini menunjukkan, bahwa operasi penjumlahan bersifat tertutup atau hasil dari penjumlahan tersebut tetap berada dalam v.
2.  
aksioma ini menjelaskan bahwa penjumlahan antara 2 vektor di dalam himpunan v, bersifat komutatif. sehingga, pertukaran letak antar vektor dalam operasi penjumlahan akan berhasil sama.
 
3.  
kemudian, pada aksioma ini sangat jelas terlihat bahwa sifat dari operasi penjumlahan dalam setiap objek di v bersifat asosiatif. sehingga, jika pengelompokkan vektor ditukarkan, hasilnya akan tetap sama.
4. terdapat objek   pada v, yang disebut vektor nol pada v. sehingga,  
kemudian, pada aksioma ini sangat jelas terlihat bahwa sifat dari operasi penjumlahan dalam setiap objek di v bersifat asosiatif. sehingga, jika pengelompokkan vektor ditukarkan, hasilnya akan tetap sama.
aksioma tersebut menjelaskan bahwa jika sebuah vektor   yang terdapat pada v dijumlahkan dengan vektor nol pada v, maka hasilnya akan menjadi vektor   itu sendiri.
 5. untuk setiap    pada v, maka selalu ada objek    pada v yang disebut negatif dari   . sehingga,  
aksioma kelima ini, menjelaskan bahwa, penjumlahan vektor  , yang ada pada v dengan negatif dari u tersebut akan menghasilkan sebuah vektor nol pada v.
",C2
"saya ingin menambahkan lima aksioma sisa dari yang sudah dijelaskan oleh alin.
6.   ada di dalam  
jika skalar   adalah skalar apa saja, dan   adalah objek di  , maka   ada di dalam  . pada aksioma ini dijelaskan bahwa operasi perkalian dengan skalar bersifat tertutup, sehingga hasil dari perkalian tersebut juga termasuk ke dalam  
7.  
aksioma di atas menjelaskan bahwa perkalian   skalar dengan penjumlahan antara 2 vektor, yaitu   dan   bersifat distributif. berdasarkan sifat tersebut, jika melakukan operasi perkalian skalar terhadap setiap vektor yang ada, lalu menjumlahkannya, maka akan menghasilkan nilai yang sama.
8.  
pada aksioma ini dijelaskan bahwa melakukan operasi penjumlahan 2 skalar, yaitu   dan   lalu melakukan operasi perkalian dengan vektor  bersifat distributif. sehingga, jika melakukan operasi perkalian setiap skalar dengan vektor   terlebih dahulu, lalu menjumlahkannya, maka akan menghasilkan nilai yang sama.
9.  
pada operasi kali ini, terlihat jelas bahwa berlaku sifat asosiatif dari perkalian skalar. jika mengalikan antarskalar terlebih dahulu, lalu mengalikan terhadap vektor yang ada, atau mengalikan skalar dengan vektor terlebih dahulu, lalu terhadap skalar yang masih ada, maka akan menghasilkan nilai yang sama.
10.  
pada aksioma yang terakhir ini, diperlihatkan bahwa bilangan   merupakan elemen identitas pada perkalian. apabila skalar   (elemen identitas) dikalikan dengan sembarang vektor, maka akan menghasilkan vektor itu sendiri.
",C2
terimakasih alina dan fariz yang sudah menjelaskan mengenai aksioma - aksioma pada ruang vektor sehingga kita dapat menganalisis keterkaitan ruang vektor dengan himpunan tersebut.,C0
"
seperti yang sudah dijelaskan oleh alina dan fariz mengenai aksioma - aksioma pada ruang vektor dengan demikian kita dapat menentukan apakah suatu himpunan   merupakan ruang vektor dengan syarat himpunan tersebut harus memenuhi sepuluh aksioma tersebut.
",C3
"saya setuju dengan zahra bawah aksioma-aksioma yang telah dijelaskan oleh alina dan fariz pada ruang vektor dapat menuntun kita agar kita dapat menentukan apakah himpunan himpunan   merupakan vektor atau bukan.
 
   adalah himpunan semua fungsi yang terdiferensial pada selang tertutup [0,2].  nah, pada kali ini saya ingin membuat teman-teman mengingat kembali pembahasan mengenai fungsi diferensial saat sesi kelas yaitu setiap fungsi terdiferensial pasti kontinu, namun tidak semua fungsi kontinu merupakan fungsi terdiferensial.
 sebenarnya apa fungsi kontinu itu? suatu fungsi f dikatakan kontinu di titik c jika dan hanya jika memenuhi 3 syarat berikut :
1.f(c) terdefinisi
2.lim      f(x) ada
    x→c
3. lim      f(x) = f(c)
    x→c
 
",C3
"untuk bisa membuktikan lebih lanjut bahwa  fungsi y = 2+ cos x merupakan sebuah vektor, yuk kita buktikan aksioma-aksioma tersebut. saya mulai ya..
aksioma 8 :  
pada aksioma ini dibuktikan jika melakukan operasi penjumlahan 2 skalar, yaitu   dan   lalu melakukan operasi perkalian dengan vektor   bersifat distributif.
contoh:
c = 2
d = 5
u = f(x)= 2 + cosx
 
(2+5)(2 + cos x) = 2(2 + cos x) + 5(2 + cos x)
7(2 + cos x) = (4 + 2 cos x) + (10 + 5 cos x)
14 + 7 cos x = 14 + 7 cos x
 
sehingga, jika melakukan operasi perkalian setiap skalar dengan vektor   terlebih dahulu, lalu menjumlahkannya, maka akan menghasilkan nilai yang sama.
maka, aksioma 8 terbukti.
",C3
"wah, terimakasih shafna atas pembuktian aksioma 8 nya. itu cukup membantu saya untuk memahami lebih lanjut tentang pembuktian-pembuktian ini. ",C0
"namun saya ingin bertanya, apakah c, d untuk (c+d) dapat mengambil sembarang bilangan untuk pembuktian atau ada syarat tertentu? terimakasih sebelumnya 😊",C1
"penjelasannya sangat membantu saya. izinkan saya menjawab pertanyaan qonita pada kesempatan kali ini. untuk c, d dalam (c + d) dalam pembuktiannya kita dapat mengambil bilangan sembarang. pada penjelasan shafna, bilangan c dan d yang diambil adalah 2 dan 5.",C2
terimakasih banyak zahra atas jawabannya! jawaban kamu sudah menjawab sekali d',C0
benar sekali zahra! c dan d diambil dari bilangan sembarang. terima kasih ya sudah bantu saya jawab pertanyaan qonita,C0
"saya juga ingin membuktikan aksioma ke 5 pada fungsi y = 2 + cos x.
 
aksioma 5 berisi:
untuk setiap pada v, maka selalu ada objek pada v yang disebut negatif dari . sehingga,
aksioma ini mensyaratkan bahwa untuk setiap fungsi f di interval [0,2] terdapat fungsi −f di v , yang jika ditambahkan ke f menghasilkan fungsi 0. fungsi yang ditentukan oleh −f (x) = −f (x) memiliki properti ini.
pada kotenks ini, kita memiliki sebuah fungsi yaitu y = 2 + cos x. berarti terdapat juga fungsi -y yaitu - y = 2 + cos x atau y = -(2 + cos x). jika kita menjumlahkan fungsi y dengan - y tersebut, maka hasilnya adalah 0 seperti persamaan di bawah ini:
(2 + cos x) + (-(2 + cos x)) = 0.
selain itu, grafik −f dapat diperoleh dengan merefleksikan grafik f terhadap sumbu x. agar lebih mudah , saya tampilkan grafik yang merepresentasikan bagaimana aksioma tersebut dimaksud:
",C3
"saya ingin membuktikan kebenaran aksioma ke-2.
aksioma 2: u+v = v+u
aksioma ini menjelaskan bahwa penjumlahan antara 2 vektor di dalam himpunan v bersifat komutatif. berikut adalah pembuktiannya.
f  = f(x) = 2 + cos x
  dan  
 
contoh :
  , maka  . begitu juga dengan  
maka,  , sehingga sifat komutatif (aksioma 2) untuk   berlaku.
sekian penjelasan dari saya tentang bukti dari aksioma 2 pada   berlaku.",C3
"saya ingin membuktikan kebenaran aksioma ke-2.
aksioma 2: u+v = v+u
aksioma ini menjelaskan bahwa penjumlahan antara 2 vektor di dalam himpunan v bersifat komutatif. berikut adalah pembuktiannya.
f  = f(x) = 2 + cos x
  dan  
 
contoh :
  , maka  . begitu juga dengan  
maka,  , sehingga sifat komutatif (aksioma 2) untuk   berlaku.
sekian penjelasan dari saya tentang bukti dari aksioma 2 pada   berlaku.",C3
"saya juga mau ikut menambahkan pembuktian 10 aksioma agar kita bisa tau apakah himpunan y = 2 + cosx merupakan ruang vektor.
saya ingin membantu memnjawab aksioma ke 7
1.  
dapat kita misalkan dengan :
k=1
v=2
u=f(x)= 2 + cosx 
maka kita dapat membuktikan dengan 
1(f(x) + 2) = 1(f(x)) + (2.1)
f(x) + 2 = f(x) + 2 
dapat disimpulkan bahwa pada aksioma ini bersifat distributif. berdasarkan sifat tersebut, jika melakukan operasi perkalian skalar terhadap setiap vektor yang ada, lalu menjumlahkannya, maka untuk sembarang x bilangan riil akan menghasilkan nilai yang sama. dengan demikian, aksioma 7 terpenuhi. 
",C3
"saya jadi ingin membuktikan aksioma ke 6 dari soal yang ada. 
aksioma 6 adalah   ada di dalam  
untuk k  ϵ   
k = 1
u  = f(x) = 2 + cos x
artinya adalah untuk semua k ϵ   , jika kita ambil sembarang k =1, maka k.u = 1.(2+cos x) = 2 + cos x, hal tersebut menandakan jika ku ada di dalam  .
aksioma penutupan ini mensyaratkan bahwa jika kita menambahkan dua fungsi yang didefinisikan pada setiap x dalam interval [0,2], maka jumlah dan kelipatan skalar dari fungsi tersebut juga harus ditentukan pada setiap x dalam interval [0,2].  ini mengikuti dari rumus dasar dari definisi operasi perkalian vektor dengan skalar yaitu (kf)(x) = kf(x)
",C3
"saya ingin ikutan lagi nih untuk membuktikan aksioma ke4
aksioma 4 yaitu adanya elemen nol yang merupakan elemen identitas terhadap penjumlahan, sehingga f + 0 = f
misalkan terdapat 0 = (a,b) untuk setiap u ϵ v
kita ambil 0 + u = u
u = (x1, y1)
0 = (a,b)
(a,b) + (x1, y1) = (x1, y1)
(ax1, by1) = (x1, y1)
sehingga kita mendapatkan :
ax1 = x1 --> a = x1 / x1 = 1
by1 = y1 --> b = y1 / y1 = 1
 
misalkan ambil x =  1 pada interval [0,2]
maka, y = 2 + cos(1) = 2 + 0 = 2, sehingga didapat u = (1,2)
 
jika kita lihat penjelasan diatas, maka
0 = (a,b)
(a,b) + (1,2) = (1,2)
(a.1,b.2) = (1,2)
a.1 = 1 --> a = 1 / 1 = 1
b.2 = b2 --> b = 2  / 2 = 1
 
maka,  0 = (a,b) = (1,1)  ϵ v
sekian dari saya, kalau ada kesalahan mohon dikoreksi oleh teman-teman semua. terima kasih
",C3
terimakasih alina karena telah menunjukkan grafiknya. kira - kira untuk membuat grafik itu dimana ya? ,C1
"
terimakasih kembali hilmii, memang beberapa hal jika di  visualisasikan dapat lebih mudah untuk dipahami terutama dalam pembelajaran, untuk pembuatan grafik tersebut saya menggunakan website desmos.com ya hilmii
",C2
"saya ingin mendefinisikan pemicu yang diberikan oleh bu kasiyah terlebih dahulu.
 d[0, 2] (himpunan semua fungsi terdeferensial pada interval [0, 2]). bagaimana memandang sebuah fungsi, misalnya y = 2+ cos x, sebagai vektor?
 
maka, 
 v= { (x,y) │ 2 + cos x, x,y ϵ r }
(x,y) + ( x',y' ) = ( x. x' ,y. y'  )
           k( x,y ) = ( xk,yk )
 
terimakasih pendefinisian dari saya, mohon maaf apabila terdapat kesalahan ",C2
"namun saya ingin memberikan  koreksi dalam penulisan pendefinisiannya yaitu, 
(x,y) + ( x',y' ) = ( x. x' ,y. y'  )
           k( x,y ) = ( xk,yk )
mungkin yang kamu maksud adalah (kx, ky), sehingga k sebagai koefisien bukan degree dari x dan y jika dilihat dari persamaan yang sebelah kiri.
",C2
terimakasih banyak alina sudah mengoreksi yang saya jelaskan.,C0
"saya mau menambahkan koreksi untuk penulisan pendefinisian yang dituliskan qonita nih. seharusnya untuk setiap vektor ditulis dengan huruf tebal agar bisa dibedakan. pada pernyataan qonita seharusnya x,y, x', dan y' ditulis x,y, x',dan y' .  saya tuliskan ulang beserta koreksi alin yaa.
v= { (x,y) │ 2 + cos x, x,y ϵ r }
(x,y) + ( x',y') = ( x. x' ,y. y'  )
           k( x,y ) = ( kx,ky )
",C2
"wah benar sekali alina, tadi saya juga sempat menyadari dan merasa cukup bingung juga. terimakasih juga untuk shafna yang sudah membantu mengoreksi. senang sekali kita semua dapat saling mengoreksi dan memberi pencerahan satu sama lain!  ",C0
terimakasih banyak shafna dan qonita yang sudah melengkapi pembahasan sebelumnya mengenai 10 aksioma yang harus dipenuhi,C0
wah terimakasih fariz akan penjelasan yang sangat bermanfaat mengenai aksioma.,C0
"saya jadi ingin menambahkan aplikasi aksioma 10 untuk membukitkan fungsi y = 2+ cos x merupakan sebuah vektor agar kita semua dapat berkembang bersama  
aksioma 10 :   
u = f(x) = 2 + cos x
1 . f(x) = f(x)
1 . 2 + cos x = 2 + cos x
 
wah rupanya karena 1 merupakan identitas, jadi suatu bilangan apapun jika dikalikan dengan identitas maka hasilnya akan merupakan nilainya sendiri, maka, aksioma 10 terpenuhi.
",C3
"waah, saya setuju sekali dengan penjelasan reha, terutama pernyataan terakhir, yaitu "" suatu bilangan apapun jika dikalikan dengan identitas maka hasilnya akan merupakan nilainya sendiri"".",C2
"saya belum memahami mengenai pembuktian aksioma 1 dan 3, belum ada yang membahas juga nih. apakah teman-teman ada yang bisa bantu saya? ",C1
"saya juga akan menambahkan pembuktian aksioma 1 agar lebih lengkap lagi untuk pembuktian 10 aksiomanya.
aksioma 1 :    ϵ    pembuktian jika   dan   adalah objek di  , maka   ada di dalam v.
 merupakan suatu fungsi kontinu yang melibatkan variabel x (h(x)) pada selang tertutup [0,2].
berikut adalah contohnya",C2
wah terima kasih zahra pembahasannya! saya mulai memahami mengenai pembuktian aksioma 1.  iya bener nih besok kita ada kelas aljabar-linear. tetap semangat juga ya teman-teman mengerjakan tugas nya!  ,C0
mantab sekali zahra atas penjelasannya ,C0
"wah melihat penjelasan dari hilmy saya jadi teringat suatu sub materi, yakni subruang (sub space) atau ruang bagian yang berkaitan dengan ruang vektor. sebelumnya izinkan saya untuk menjelaskan mengenai subruang 
misalkan v adalah ruang vektor atas skalar f dan w ⊆ v. w disebut sebagai subruang dari v jika w juga merupakan ruang vektor atas f terhadap operasi penjumlahan dan perkalian skalar yang sama dengan v
 
• berdasarkan defnisi diatas, pemeriksaan w sebagai subruang dari v harus memenuhi ke 10 aksioma ruang vektor. 
• namun jika w merupakan bagian dari suatu ruang vektor v yang lebih besar, maka beberapa aksioma tidak perlu dibuktikan untuk w karena ini berlaku untuk semua vektor pada v. 
• contoh jika sifat komutatif u + v = v + u berlaku pada himpunan v, maka pembuktian sifat ini tidak perlu dilakukan terhadap w karena ini berlaku untuk semua vektor pada v. sebagai konsekuensinya, maka sifat ini juga berlaku untuk semua vektor pada w. 
mohon maaf bila terdapat kesalahan dalam perkataan, maupun pemahaman.",C3
"wah menarik sekali ya diskusi kita.., setelah reha membahas ruang vektor saya tertarik untuk membua tentang materi kombinasi linear nih.. kita bahas kombinasi linear yuk teman-teman. saya mulai dengan definisinya ya..
misal, terdapat ruang vektor v dan ada dua vektor v1, v2 pada ruang vektor v. pada v berlaku operasi penjumlahan dan perkalian dengan skalar. artinya kita dapat mengalikan v1, v2 dengan skalar. contoh skalar k dan skalar m. sehingga terbentuk vektor kv1, mv2. dengan menjumlahkan kedua vektor tadi, adakan diperoleh  kv1 + mv2.  vektor tersebut merupakan kombinasi linear dari v1 dan v2 .
jika kita definisikan kombinasi linear menjadi w, dan terdapat v1, v2, ..., vn dapat ditulis dalam bentuk:
w = k1v1 + k2v2+...+ knvn
sekian sedikit pembahasan saya mengenai kombinasi linear. ",C3
"saya ingin menambahkan lagi, mengenai kombinasi linear dan juga sedikit menginggung mengenai depedensi linear.
jadi, himpunan vektor sendiri ternyata dapat saling terkait satu dengan yang lainnya sehingga mereka dapat diekspresikan sebagai kombinasi linear dari yang lain. kaitan satu vektor dengan yang lainnya dapat dihubungkan dengan depedensi linear. saya akan memberikan sedikit definisi dari depedensi linear.
 jika s = {v1, v2, ..., vr} adalah himpunan dua atau lebih vektor dalam ruang vektor v, maka s dikatakan himpunan bebas linear jika tidak ada vektor di s yang dapat diekspresikan sebagai kombinasi linier dari yang lain. himpunan yang tidak independen linier disebut dependen linier.
",C3
"saya akan memberikan contoh menentukan vektor merupakan dependen linear atau independen linear.
 
v1 = (1,2,2, −1), v2 = (4,9,9, −4), v3 = (5,8,9, −5) di r4 

penyelesaian independensi linier atau ketergantungan linier dari vektor-vektor ini ditentukan oleh apakah terdapat solusi nontrivial dari persamaan vektor
k1v1 + k2v2 + k3v3 = 0
k1 (1,2,2, −1) + k2 (4,9,9, −4) + k3 (5,8,9, −5) = (0,0,0, 0)
menyamakan komponen yang sesuai pada kedua sisi menghasilkan sistem linier yang homogen
k1 + 4k2 + 5k3 = 0
2k1 + 9k2 + 8k3 = 0
2k1 + 9k2 + 9k3 = 0
−k1 −4k2 −5k3 = 0
dapat dilihat, bahwa sistem tersebut memiliki solusi trivial: 
k1 = 0, k2 = 0, k3 = 0
",C3
selamat sore teman - teman a-yukk! alhamdullilah kabar baik dan masih semangat di minggu ke-5 perkuliahan ini yeyy! ,C0
selamat ulang tahun,C0
ayooo beberapa langkah lagi kalian akan sampai!!! semangat salam kmj,C0
wah,C0
saya belum melihat laporan. perhatikan aturan penulisan laporan. salam kmj,C0
terakhir untuk melengkapi jawaban kita semua dan menutup pembuktian 10 aksioma,C3
saya belum melihat laporan diskusi,C0
terima kasih bu kasiyah sudah mengingatkan untuk mengumpulkan tugas laporannya kami telah mengerjakan laporan semaksimal mungkin dan sudah memposting hasil laporan kami.,C0
erimakasih bu kasiyah karena telah memberikan kesempatan kepada kami untuk lebih memahami materi dengan adanya pemicu dan forum yang ibu berikan =ø,C0
terimakasih semuanya! diskusi kali ini sangat seru dan mengasyikkan =øþ kita jadi sama-sama tahu bagaimana cara menjelaskan satu dengan yang lain,C0
selamat pagi!  berikut adalah hasil laporan dan ringkasan diskusi dari kelom a-yuk!  terimakasih.  salam,C4
"kalian diberi himpunan c[-1, 1] (himpunan semua fungsi kontinu pada interval [-1, 1]). bagaimana memandang sebuah fungsi, misalnya y = 2x + sin x, sebagai vektor?",C1
